episode_id,metric,left_segment,right_segment,left_value,right_value,difference,ratio
36,downside_pressure__same_side_run_length,pre_entry,early_residence,5.0,3.3333333333333335,-1.6666666666666665,0.6666666666666667
37,downside_pressure__same_side_run_length,pre_entry,early_residence,2.857142857142857,4.0,1.1428571428571428,1.4
38,downside_pressure__same_side_run_length,pre_entry,early_residence,5.0,4.0,-1.0,0.8
39,downside_pressure__same_side_run_length,pre_entry,early_residence,3.3333333333333335,4.0,0.6666666666666665,1.2
40,downside_pressure__same_side_run_length,pre_entry,early_residence,6.666666666666667,2.857142857142857,-3.8095238095238098,0.42857142857142855
41,downside_pressure__same_side_run_length,pre_entry,early_residence,5.0,3.2,-1.7999999999999998,0.64
42,downside_pressure__same_side_run_length,pre_entry,early_residence,2.857142857142857,8.0,5.142857142857142,2.8
43,downside_pressure__same_side_run_length,pre_entry,early_residence,10.0,5.0,-5.0,0.5
44,downside_pressure__same_side_run_length,pre_entry,early_residence,6.666666666666667,3.3333333333333335,-3.3333333333333335,0.5
45,downside_pressure__same_side_run_length,pre_entry,early_residence,6.666666666666667,3.3333333333333335,-3.3333333333333335,0.5
47,downside_pressure__same_side_run_length,pre_entry,early_residence,5.0,5.333333333333333,0.33333333333333304,1.0666666666666667
48,downside_pressure__same_side_run_length,pre_entry,early_residence,6.666666666666667,5.333333333333333,-1.333333333333334,0.7999999999999999
1,drawdown_state__same_side_run_length,pre_entry,early_residence,5.0,2.8,-2.2,0.5599999999999999
2,drawdown_state__same_side_run_length,pre_entry,early_residence,3.3333333333333335,2.4,-0.9333333333333336,0.72
5,drawdown_state__same_side_run_length,pre_entry,early_residence,3.3333333333333335,5.0,1.6666666666666665,1.5
6,drawdown_state__same_side_run_length,pre_entry,early_residence,10.0,5.0,-5.0,0.5
7,drawdown_state__same_side_run_length,pre_entry,early_residence,4.0,2.5,-1.5,0.625
8,drawdown_state__same_side_run_length,pre_entry,early_residence,4.0,5.0,1.0,1.25
11,drawdown_state__same_side_run_length,pre_entry,early_residence,10.0,2.5,-7.5,0.25
13,drawdown_state__same_side_run_length,pre_entry,early_residence,6.666666666666667,6.666666666666667,0.0,1.0
14,drawdown_state__same_side_run_length,pre_entry,early_residence,5.0,4.0,-1.0,0.8
15,drawdown_state__same_side_run_length,pre_entry,early_residence,2.857142857142857,2.3333333333333335,-0.5238095238095237,0.8166666666666667
16,drawdown_state__same_side_run_length,pre_entry,early_residence,2.0,10.0,8.0,5.0
17,drawdown_state__same_side_run_length,pre_entry,early_residence,6.666666666666667,4.0,-2.666666666666667,0.6
18,drawdown_state__same_side_run_length,pre_entry,early_residence,2.5,3.3333333333333335,0.8333333333333335,1.3333333333333335
20,drawdown_state__same_side_run_length,pre_entry,early_residence,4.0,2.857142857142857,-1.1428571428571428,0.7142857142857143
22,drawdown_state__same_side_run_length,pre_entry,early_residence,5.0,2.857142857142857,-2.142857142857143,0.5714285714285714
23,drawdown_state__same_side_run_length,pre_entry,early_residence,4.0,2.2222222222222223,-1.7777777777777777,0.5555555555555556
24,drawdown_state__same_side_run_length,pre_entry,early_residence,2.2222222222222223,5.0,2.7777777777777777,2.25
25,drawdown_state__same_side_run_length,pre_entry,early_residence,4.0,4.0,0.0,1.0
26,drawdown_state__same_side_run_length,pre_entry,early_residence,2.5,3.5,1.0,1.4
27,drawdown_state__same_side_run_length,pre_entry,early_residence,3.3333333333333335,2.857142857142857,-0.4761904761904763,0.8571428571428571
28,drawdown_state__same_side_run_length,pre_entry,early_residence,6.666666666666667,2.0,-4.666666666666667,0.3
29,drawdown_state__same_side_run_length,pre_entry,early_residence,10.0,2.5,-7.5,0.25
30,drawdown_state__same_side_run_length,pre_entry,early_residence,2.5,2.857142857142857,0.3571428571428572,1.1428571428571428
31,drawdown_state__same_side_run_length,pre_entry,early_residence,2.857142857142857,2.5,-0.3571428571428572,0.875
32,drawdown_state__same_side_run_length,pre_entry,early_residence,3.3333333333333335,3.2,-0.1333333333333333,0.96
33,drawdown_state__same_side_run_length,pre_entry,early_residence,5.0,2.857142857142857,-2.142857142857143,0.5714285714285714
34,drawdown_state__same_side_run_length,pre_entry,early_residence,5.0,2.857142857142857,-2.142857142857143,0.5714285714285714
35,drawdown_state__same_side_run_length,pre_entry,early_residence,10.0,2.5,-7.5,0.25
36,drawdown_state__same_side_run_length,pre_entry,early_residence,5.0,2.5,-2.5,0.5
37,drawdown_state__same_side_run_length,pre_entry,early_residence,5.0,2.857142857142857,-2.142857142857143,0.5714285714285714
38,drawdown_state__same_side_run_length,pre_entry,early_residence,10.0,8.0,-2.0,0.8
39,drawdown_state__same_side_run_length,pre_entry,early_residence,5.0,5.0,0.0,1.0
40,drawdown_state__same_side_run_length,pre_entry,early_residence,5.0,10.0,5.0,2.0
41,drawdown_state__same_side_run_length,pre_entry,early_residence,6.666666666666667,2.6666666666666665,-4.0,0.39999999999999997
42,drawdown_state__same_side_run_length,pre_entry,early_residence,5.0,8.0,3.0,1.6
43,drawdown_state__same_side_run_length,pre_entry,early_residence,10.0,5.0,-5.0,0.5
44,drawdown_state__same_side_run_length,pre_entry,early_residence,6.666666666666667,3.3333333333333335,-3.3333333333333335,0.5
45,drawdown_state__same_side_run_length,pre_entry,early_residence,4.0,5.0,1.0,1.25
47,drawdown_state__same_side_run_length,pre_entry,early_residence,2.5,8.0,5.5,3.2
48,drawdown_state__same_side_run_length,pre_entry,early_residence,10.0,8.0,-2.0,0.8
5,log_rv_ratio__shock_carryover_lag5,pre_entry,early_residence,0.19567802466248116,1.5806452491338188,1.3849672244713376,8.077786209566577
6,log_rv_ratio__shock_carryover_lag5,pre_entry,early_residence,0.3294606526344256,1.821052231512915,1.4915915788784893,5.527373957865558
7,log_rv_ratio__shock_carryover_lag5,pre_entry,early_residence,2.5673844234008176,-0.2873487905036931,-2.8547332139045105,-0.11192277552384
16,log_rv_ratio__shock_carryover_lag5,pre_entry,early_residence,0.19269152512642557,3.5956042936738384,3.402912768547413,18.659898463696056
