episode_id,metric,pre_entry,early_residence,difference,ratio
47,directional_coherence,0.2577480964682229,0.20123914798300313,-0.05650894848521976,0.7807590074979017
48,directional_coherence,0.26009001738117304,0.6251737624672061,0.3650837450860331,2.403682266478483
1,rv_ratio_choppiness,0.12806394674097882,0.13830279919300548,0.010238852452026659,1.079951092501746
2,rv_ratio_choppiness,0.10361963529229165,0.1955243127897438,0.09190467749745215,1.8869426845424249
4,rv_ratio_choppiness,0.12051300721335312,0.18129312155588498,0.06078011434253186,1.50434484831109
5,rv_ratio_choppiness,0.13295836214168674,0.1376243050230255,0.004665942881338758,1.0350932638322252
6,rv_ratio_choppiness,0.09305677886405542,0.24233520083909904,0.14927842197504362,2.6041649388393417
7,rv_ratio_choppiness,0.24156961397271942,0.14812205502282866,-0.09344755894989076,0.6131650938497428
8,rv_ratio_choppiness,0.123728326308291,0.16937528163155768,0.04564695532326668,1.368928899996022
10,rv_ratio_choppiness,0.09050746682446868,0.17110749499035838,0.0806000281658897,1.8905345712769357
11,rv_ratio_choppiness,0.09171793608249887,0.18670740413003079,0.09498946804753192,2.0356694895760667
12,rv_ratio_choppiness,0.16223685254879008,0.09429937757986244,-0.06793747496892764,0.5812451123058088
13,rv_ratio_choppiness,0.12459052614638813,0.10992838936442872,-0.014662136781959406,0.8823174021696315
14,rv_ratio_choppiness,0.13248939395604317,0.1272066505190531,-0.005282743436990062,0.9601270465563247
15,rv_ratio_choppiness,0.11410324845058126,0.13121302220743727,0.017109773756856017,1.1499499268354867
16,rv_ratio_choppiness,0.11989737599790602,0.1336311616194998,0.013733785621593789,1.1145461734027744
17,rv_ratio_choppiness,0.15612038733698866,0.10041063228377348,-0.05570975505321518,0.6431615626666063
18,rv_ratio_choppiness,0.1516525098699572,0.142095495390082,-0.009557014479875198,0.9369808354107005
20,rv_ratio_choppiness,0.12295914810815625,0.10073462689191995,-0.022224521216236304,0.8192528042184599
21,rv_ratio_choppiness,0.11286590876673404,0.17220332671985553,0.05933741795312149,1.5257337543416878
22,rv_ratio_choppiness,0.13537173985215709,0.1416352466623552,0.006263506810198105,1.0462689392707714
23,rv_ratio_choppiness,0.12446317146107122,0.14671366219897322,0.022250490737902,1.1787716838379083
24,rv_ratio_choppiness,0.14671366219897322,0.12981225973977206,-0.01690140245920116,0.8848000778804127
25,rv_ratio_choppiness,0.10781799322872185,0.1467825968425197,0.03896460361379786,1.36139240257551
26,rv_ratio_choppiness,0.11888686319730282,0.1186525306610678,-0.00023433253623501848,0.998028945083309
27,rv_ratio_choppiness,0.10909934229001164,0.12641390122063859,0.017314558930626944,1.158704521651476
28,rv_ratio_choppiness,0.1500480130292605,0.16465070688037475,0.014602693851114262,1.0973201414421039
29,rv_ratio_choppiness,0.15558850854352496,0.1461338605150239,-0.009454648028501073,0.9392329927383024
30,rv_ratio_choppiness,0.15733030568421608,0.11502104167424979,-0.04230926400996629,0.7310800114067858
31,rv_ratio_choppiness,0.11107880506646602,0.09362929288138014,-0.017449512185085878,0.8429087153517303
32,rv_ratio_choppiness,0.12974637269128836,0.2383722902549652,0.10862591756367684,1.8372173750254706
33,rv_ratio_choppiness,0.21947547805060572,0.17790748245252208,-0.041567995598083635,0.8106030069177065
34,rv_ratio_choppiness,0.1140221132446723,0.07241694748270223,-0.04160516576197007,0.6351131848197519
35,rv_ratio_choppiness,0.09381018329077309,0.17129788628392945,0.07748770299315635,1.8260052403157156
36,rv_ratio_choppiness,0.20609205768441652,0.12494256859453781,-0.0811494890898787,0.6062464026918454
37,rv_ratio_choppiness,0.16323686974151494,0.13216963673762344,-0.031067233003891498,0.8096800492861302
38,rv_ratio_choppiness,0.15843984795427093,0.20752521804545096,0.049085370091180025,1.3098044508686166
39,rv_ratio_choppiness,0.0817970781095236,0.12779578568298225,0.045998707573458655,1.5623514755853247
40,rv_ratio_choppiness,0.11604902048970762,0.18040158839020928,0.06435256790050166,1.5545291776608239
41,rv_ratio_choppiness,0.18487873028933968,0.10000834333845933,-0.08487038695088035,0.5409402324536947
42,rv_ratio_choppiness,0.08653341392244136,0.10197808267486759,0.015444668752426227,1.1784821383132886
43,rv_ratio_choppiness,0.07874303483540324,0.18337618349505463,0.1046331486596514,2.3287924307002688
44,rv_ratio_choppiness,0.14834567071340904,0.1648495611669512,0.01650389045354217,1.111252929554151
45,rv_ratio_choppiness,0.15498190681391202,0.17125551432358918,0.016273607509677157,1.1050032732479993
46,rv_ratio_choppiness,0.09424062345759507,0.05868916559442949,-0.035551457863165575,0.6227586728650786
47,rv_ratio_choppiness,0.1539559696774006,0.12914213780004172,-0.02481383187735889,0.8388251398802281
48,rv_ratio_choppiness,0.16016593424430708,0.2461343626244178,0.0859684283801107,1.5367460239639963
1,mean_downside_pressure,0.22306194437811872,0.1185722481320431,-0.10448969624607561,0.531566459992153
2,mean_downside_pressure,0.32322952931285726,0.1104129535544997,-0.21281657575835755,0.34159302768290656
4,mean_downside_pressure,0.18021843545482713,0.06668783535960744,-0.11353060009521969,0.3700389207758002
5,mean_downside_pressure,0.1847825177032533,0.07324599733570292,-0.11153652036755038,0.39639029842276763
6,mean_downside_pressure,0.24959102167034647,0.10419934487719804,-0.14539167679314843,0.41748034115915394
7,mean_downside_pressure,0.1050690485107307,0.13032278145389015,0.02525373294315944,1.2403536845637302
8,mean_downside_pressure,0.1405099511933165,0.05986736876676453,-0.08064258242655196,0.42607209139513375
10,mean_downside_pressure,0.22516605090118583,0.019713036669671842,-0.205453014231514,0.0875488848819528
11,mean_downside_pressure,0.3414789885678446,0.004750522706228891,-0.3367284658616157,0.01391161056834706
12,mean_downside_pressure,0.21583476407697377,0.19510682692271875,-0.020727937154255027,0.9039638621567805
13,mean_downside_pressure,0.22651407236662457,0.0645213983954411,-0.16199267397118347,0.2848449887520009
14,mean_downside_pressure,0.10126239451822147,0.1494075034544704,0.04814510893624893,1.4754490466605108
15,mean_downside_pressure,0.20813680227978687,0.04050401573087082,-0.16763278654891606,0.1946028539269259
16,mean_downside_pressure,0.11163469265012356,0.08142560269894228,-0.03020908995118128,0.7293933522452544
17,mean_downside_pressure,0.14488087595874774,0.11904093276803515,-0.02583994319071259,0.821646970176588
18,mean_downside_pressure,0.31127365355642517,0.07128724542719285,-0.23998640812923233,0.22901792237379473
20,mean_downside_pressure,0.18914493417837203,0.10221187481995937,-0.08693305935841265,0.5403891743860771
21,mean_downside_pressure,0.3021157035413213,0.30104648947239093,-0.0010692140689303464,0.9964609119737992
22,mean_downside_pressure,0.25907332782073383,0.09305482264688228,-0.16601850517385155,0.3591833378975689
23,mean_downside_pressure,0.1280436504222286,0.06691146003473762,-0.06113219038749097,0.5225675760890497
24,mean_downside_pressure,0.06691146003473762,0.20028291514478513,0.1333714551100475,2.9932528006533805
25,mean_downside_pressure,0.19407239504161225,0.05461330256757167,-0.1394590924740406,0.28140685621910166
26,mean_downside_pressure,0.29038686550728754,0.023546524704122912,-0.26684034080316466,0.08108674151976061
27,mean_downside_pressure,0.28235517850930136,0.0821246726865294,-0.20023050582277196,0.29085591105538744
28,mean_downside_pressure,0.1297965465592894,0.09265394386167498,-0.03714260269761442,0.7138398233064841
29,mean_downside_pressure,0.33202799813039474,0.07981209985229029,-0.2522158982781044,0.24037761966370774
30,mean_downside_pressure,0.08105495226692104,0.16279339317945393,0.08173844091253289,2.0084324106855442
31,mean_downside_pressure,0.16803148046302918,0.046519385992686346,-0.12151209447034284,0.2768492300638968
32,mean_downside_pressure,0.16016896184455084,0.06297200684941995,-0.0971969549951309,0.39315986146264914
33,mean_downside_pressure,0.27650123722814673,0.08887174587502453,-0.1876294913531222,0.3214153642346803
34,mean_downside_pressure,0.21782657876704642,0.09069067773819997,-0.12713590102884645,0.41634348871259036
35,mean_downside_pressure,0.26037226280288717,0.05645386761426087,-0.2039183951886263,0.2168198217680308
36,mean_downside_pressure,0.17750040763706595,0.0810264967690867,-0.09647391086797925,0.4564862573992568
37,mean_downside_pressure,0.3599906516566993,0.10204068227781012,-0.2579499693788892,0.28345370027863936
38,mean_downside_pressure,0.22692845103721654,0.03442155055112605,-0.19250690048609048,0.1516845965933151
39,mean_downside_pressure,0.4326361547506341,0.03131907744125379,-0.4013170773093803,0.07239126249008408
40,mean_downside_pressure,0.15127101931579937,0.06374361690751316,-0.0875274024082862,0.42138684062437276
41,mean_downside_pressure,0.20955185328648981,0.09122855564060955,-0.11832329764588026,0.43535074593631007
42,mean_downside_pressure,0.16090328662351433,0.09425805059691603,-0.0666452360265983,0.585805626316779
43,mean_downside_pressure,0.27389440289036615,0.12063997893547082,-0.15325442395489533,0.44046164383928765
44,mean_downside_pressure,0.17182872183665776,0.050886342212191536,-0.12094237962446622,0.29614572970265496
45,mean_downside_pressure,0.18444005099496047,0.2168258521524321,0.03238580115747164,1.175589851459955
46,mean_downside_pressure,0.13657350848104508,0.017833221736106592,-0.11874028674493849,0.1305759948209989
47,mean_downside_pressure,0.12021481931084606,0.06863417791211406,-0.051580641398732,0.5709294270504446
48,mean_downside_pressure,0.23676404546109792,0.018204263635452706,-0.2185597818256452,0.0768877875861595
